start_time,V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Na/Si,Al/Si,Mg/Si,Ca/Si,Na/Si_uncer,Al/Si_uncer,Mg/Si_uncer,Ca/Si_uncer
20211122T162204,78.3733,72.6589,72.6613,78.3768,170.095,169.698,172.979,173.558,0.587177380707245,1.0,0.31145691852326984,0.5351195209222155,0.004270398156517295,0.006649578683943869,0.00039242708676449776,0.003297709993995256
20211122T162340,73.4844,67.7668,67.7685,73.4866,170.455,170.242,172.718,173.039,2.0282857955896363,0.0,0.0,0.9158188962962505,0.000563545977821413,-1.0,-1.0,0.00028203911574467376
20211122T162516,68.5975,62.8773,62.8785,68.599,170.671,170.542,172.549,172.754,1.139317035252154,0.0,1.139317035252154,1.3733228263475972,0.00343251864045224,-1.0,0.0010502592915078341,0.0009225225542457744
20211122T162652,63.7134,61.489,61.4902,63.7145,170.725,170.728,172.511,172.573,1.9497319279936627,0.0,1.9497319279936627,0.0,0.010283270204053856,-1.0,0.0015352752361771343,-1.0
20211122T170815,-61.6576,-67.4101,-67.4083,-61.6561,170.497,170.284,172.49,172.616,0.0,0.0,0.7448206019108247,1.439224631115729,-1.0,-1.0,0.0004501783787019103,0.0051565383760325805
20211122T170951,-66.4885,-72.2396,-72.2371,-66.4865,170.324,170.001,172.706,172.905,1.61018547197697,0.0,0.733580182382913,0.0,0.004782299392215319,-1.0,0.002934509655622683,-1.0
20211122T171127,-71.3203,-77.0696,-77.0661,-71.3176,170.065,169.51,173.052,173.402,2.1547827141004348,0.0,1.3289640502296867,1.3227843802396193,0.0012617914648164795,-1.0,0.0012681485594936367,0.0011976572145822682
20211122T171303,-76.1532,-81.9003,-81.8943,-76.1495,169.628,168.459,173.68,174.444,1.2929193285846687,0.0,0.4486100319333617,0.5883280429280009,0.011498255304501822,-1.0,0.0013524483409654033,0.0064344414843583685
20211122T171439,-80.9876,-86.3207,-86.7212,-80.9818,168.746,165.049,164.285,177.681,0.0,1.0,0.0,0.23135110012696958,-1.0,0.035393560632881134,-1.0,0.0008942783941921829
20211122T171615,-85.8039,-89.6002,-89.5169,-86.706,179.937,-70.5152,-174.698,9.9383,0.7764264808502491,0.0,0.0,0.0,0.009829249553295442,-1.0,-1.0,-1.0
20211122T171751,-83.557,-89.1541,-89.2152,-83.5646,-13.2457,-45.6742,-4.2888,2.6146,1.0,1.0,1.0,0.004948213786028569,569.0026883003683,579.7984918219701,574.1585316862454,2.7265633366719486
20211122T171927,-78.723,-84.4566,-84.465,-78.7271,-11.3193,-13.9747,-6.4611,-5.4022,1.6620063413690471,0.0,0.6027477253024792,0.9386863936907432,0.0015151310119101535,-1.0,0.00030481702437420787,0.000686044023618475
20211122T172103,-73.8809,-79.6203,-79.6244,-73.8836,-10.5594,-11.5375,-7.2176,-6.7955,0.7281359373025477,1.0,0.250400015402835,0.632301918593846,0.0008384113688925718,0.012844931258985363,0.0002895381389648734,0.011359726100165876
20211122T172239,-69.0342,-74.7739,-74.7764,-69.0361,-10.1592,-10.6609,-7.605,-7.3766,1.67721913138058,0.0,1.67721913138058,1.4592675828577366,0.0034065659118018266,-1.0,0.0026278287049785465,0.009906226522052648
20211122T172415,-64.1837,-69.9224,-69.924,-64.185,-9.9161,-10.2165,-7.8418,-7.6976,0.7144999889277291,0.0,0.3418818788557294,0.361827858019426,0.034352338623386006,-1.0,0.008885921134259032,0.04239624875573123
20211122T172551,-59.3292,-65.0667,-65.0677,-59.3301,-9.7557,-9.9522,-8.0025,-7.9024,1.791448526557356,0.0,0.8226868709800538,0.47607169597919935,0.0020522138529001474,-1.0,0.001571976425644299,0.0027675724054303814
20211122T172727,-54.4712,-60.2069,-60.2074,-54.4717,-9.6444,-9.78,-8.1196,-8.0455,1.451576856937575,0.0,1.451576856937575,0.8017808014824852,0.005079867623566465,-1.0,0.003996624676479647,0.0020414461970112868
20211122T172903,-49.6093,-55.3433,-55.3436,-49.6096,-9.5643,-9.6615,-8.2089,-8.1514,0.0,0.0,0.937550659278176,1.6955547946747347,-1.0,-1.0,0.0005329271010291183,0.003139936888475029
20211122T173039,-44.7435,-50.4758,-50.4758,-44.7435,-9.5059,-9.5768,-8.2797,-8.2334,2.3431534811324326,0.0,2.3431534811324326,0.7650250574998835,0.0012373081015032681,-1.0,0.008950100168577863,0.00043825283767388737
20211122T173215,-39.8738,-45.6042,-45.6041,-39.8737,-9.4628,-9.515,-8.3371,-8.299,1.2055248115968507,0.0,1.2055248115968507,0.9706432329104436,0.021530499431146755,-1.0,0.004914881018371134,0.012087720758945986
20211122T173351,-35.0005,-40.7289,-40.7286,-35.0002,-9.431,-9.4695,-8.3848,-8.3529,1.9870872003601117,1.0,1.9870872003601117,1.2764936263148305,0.011658223848136749,0.011899905554745604,0.0016437226835147656,0.021053126473461196
20211122T173527,-30.1234,-35.8498,-35.8494,-30.1231,-9.4081,-9.436,-8.4249,-8.3977,1.9718742948745778,0.0,1.9718742948745778,1.0567070648121262,9.815128026439286e-05,-1.0,3.8920611205232666e-05,0.00012576219893886171
20211122T173703,-25.2426,-30.9671,-30.9666,-25.2421,-9.392,-9.4118,-8.459,-8.4356,0.0,0.0,1.0061355667267535,0.8197052997979136,-1.0,-1.0,0.00039732381001160547,0.0015131578659773033
20211122T173839,-20.3578,-26.0807,-26.0801,-20.3573,-9.3816,-9.3947,-8.488,-8.4679,0.0,0.0,1.1707865555608283,0.0,-1.0,-1.0,0.00028080316430474514,-1.0
20211122T174015,-15.4696,-21.1906,-21.1899,-15.469,-9.3758,-9.3834,-8.5129,-8.4955,2.9598471778348605,0.0,1.010776611996219,0.8148921291972285,0.0008657526210342637,-1.0,0.00019094867145968126,0.0011396544060331215
20211122T174151,-10.578,-16.2972,-16.2965,-10.5774,-9.3741,-9.3769,-8.5341,-8.519,0.0,0.0,0.24686561286591824,0.23334570359837295,-1.0,-1.0,0.02222784519202405,0.07645466707243498
20211122T174327,-5.683,-11.4006,-11.3999,-5.6823,-9.3743,-9.3759,-8.5517,-8.539,1.9628591698643463,0.0,1.9628591698643463,1.1017635715904286,0.0039027473754751673,-1.0,0.0002493329621544575,0.0019212246442231692
20211122T174503,-0.7848,-6.5008,-6.5001,-0.7841,-9.3765,-9.3804,-8.566,-8.5555,0.0,0.0,1.196283413331659,0.0,-1.0,-1.0,7.171259024367809e-05,-1.0
20211122T174639,4.1166,-1.5983,-1.5976,4.1173,-9.3821,-9.3881,-8.5773,-8.5689,1.1185341498851946,0.0,1.1185341498851946,0.430845915283416,0.00245068590048919,-1.0,0.0007171509974444458,0.000423044932049019
20211122T174815,9.0207,3.3072,3.3078,9.0214,-9.3908,-9.3989,-8.5854,-8.5791,0.0,0.0,1.4137902526925104,0.0,-1.0,-1.0,0.00023211312299951226,-1.0
20211122T174951,13.9272,8.215,8.2156,13.9278,-9.4025,-9.4128,-8.59,-8.5861,0.0,0.0,1.6901755129519795,0.916148902052809,-1.0,-1.0,0.002064596825544574,0.00025264186463980453
20211122T175127,18.8359,13.125,13.1255,18.8366,-9.4175,-9.43,-8.5913,-8.5896,0.0,0.0,1.5979663587798851,0.9386541541715733,-1.0,-1.0,0.0007195016165094995,0.00048045176748515346
20211122T175303,23.7466,18.0367,18.0372,23.7471,-9.4359,-9.4509,-8.591,-8.5855,1.132886914695115,0.0,1.132886914695115,1.5946684651108984,0.00758365817300239,-1.0,0.005281361304502876,0.016919168843555595
20211122T175439,28.6591,22.95,22.9503,28.6596,-9.4579,-9.4758,-8.5877,-8.5764,0.0,0.0,0.9520545562750261,0.7462121801853824,-1.0,-1.0,0.0012520673972509567,4.404979714042674e-05
20211122T175615,33.5731,27.8647,27.8649,33.5735,-9.4843,-9.5057,-8.5794,-8.5614,2.7507057049478245,0.0,1.768984796691694,1.0507248185951246,0.0006183801751776635,-1.0,0.00052340128588843,0.0008468232210890609
20211122T175751,38.4883,32.7804,32.7805,38.4885,-9.5159,-9.5416,-8.5654,-8.5391,1.663648975817436,3.5387760546511444,1.663648975817436,0.7210438280425481,0.005863848476951294,0.014024606357249917,0.0023590604188294326,0.003069795993732532
20211122T175927,43.4042,37.6967,37.6968,43.4044,-9.5539,-9.585,-8.5443,-8.5074,2.2688632134847397,0.0,2.2688632134847397,0.7681465212187757,0.0023022459992241024,-1.0,0.0009598276784256776,0.0003626674937966109
20211122T180103,48.3201,42.6136,42.6135,48.3201,-9.6002,-9.6382,-8.5143,-8.4632,12.90691722870129,12.90691722870129,1.7367340636364401,0.4479808391239185,0.03141045533673067,0.0670005803186877,0.004341531883414298,0.005041337308604959
20211122T180239,53.2362,47.5298,47.5295,53.236,-9.6571,-9.7045,-8.4725,-8.4012,0.0,0.0,1.3301980880976254,0.5668963394103976,-1.0,-1.0,0.0022080979347066597,0.0021627245812272235
20211122T180415,58.1521,52.4457,52.4452,58.1516,-9.7288,-9.7895,-8.4138,-8.3132,1.7912940837102147,0.0,1.9715434280088018,0.0,0.002637604717865202,-1.0,0.002041545747211323,-1.0
20211122T180551,63.0673,57.361,57.3602,63.0665,-9.8216,-9.9025,-8.3306,-8.1853,1.0,1.0,1.0,0.09690768724963307,1.7126451995041143,1.2643945874604665,1.4985703556357355,0.0036950406577229045
20211122T180727,67.9818,62.275,62.274,67.9807,-9.947,-10.0613,-8.2104,-7.9908,1.7812636854939792,0.0,0.0,1.0680110633515116,0.00015059121033325065,-1.0,-1.0,0.00018882466770542603
20211122T180903,72.8948,67.188,67.1865,72.8929,-10.1272,-10.3022,-8.0292,-7.6729,5.987864966902222,5.987864966902222,5.987864966902222,10.238592860654341,3.0842557582264255e-05,1.9610513600422232e-05,6.747256770801888e-06,0.0001650379206077828
20211122T181039,77.806,72.0988,72.0967,77.8032,-10.4098,-10.7154,-7.7378,-7.0823,0.0,0.0,0.0,0.8068060314139798,-1.0,-1.0,-1.0,0.0016135591749672073
20211122T181215,82.7134,77.0077,77.0047,82.7083,-10.9233,-11.5981,-7.2101,-5.6707,1.117254513714859,0.0,0.33261942348305407,0.7162004318535635,0.03372907871523575,-1.0,0.004610741773637556,0.014954619355057453
20211122T181351,87.6046,81.9125,81.9076,87.5883,-12.1601,-14.8668,-6.0198,1.5673,0.0,0.0,0.6203125159100513,0.4076610867270254,-1.0,-1.0,0.0006921592951070792,0.0016064026397985848
20211122T181527,89.6356,86.8061,86.7936,89.6328,151.799,-26.6324,-179.765,91.34,1.7608977838527218,0.0,0.9204304752635096,0.9127630414534477,0.00038271131716681217,-1.0,0.00041259469745901585,0.0003166805317351509
20211122T181703,88.2353,82.5447,82.55,87.4378,166.556,158.766,161.995,178.732,4.282353222637794,0.0,0.9487130242391806,1.115644828586951,0.0005990775571928669,-1.0,9.137541783839715e-05,5.116224170110421e-07
20211122T181839,83.3564,77.6487,77.6518,83.362,168.36,167.411,172.413,173.844,4.89990831118485,0.0,1.8194592787245962,2.2066624518470848,0.0006736522078986463,-1.0,0.003006377420182361,0.0042807540137957765
20211122T182015,78.466,72.7526,72.7547,78.4689,169.052,168.654,171.939,172.532,0.0,0.0,0.0,3.1852638481594178,-1.0,-1.0,-1.0,0.004852577666035895
20211122T182151,73.5751,67.8585,67.8599,73.5769,169.41,169.197,171.673,172.0,0.7103824576985742,0.0,0.7103824576985742,0.0,0.009017965611995304,-1.0,0.02263442882457309,-1.0
20211122T182327,68.6862,62.967,62.968,68.6873,169.625,169.496,171.501,171.71,0.0,0.0,0.0,2.116456353769463,-1.0,-1.0,-1.0,0.007502335607398482
20211122T182503,63.8001,61.6047,61.6056,63.8008,169.678,169.68,171.463,171.526,1.169075671027899,0.0,0.0,0.6182394961119869,0.011216857479614454,-1.0,-1.0,0.004839744952866768
20211122T190628,-61.6304,-67.3836,-67.3823,-61.6292,169.429,169.212,171.424,171.549,0.0,0.0,2.514691705480335,0.9229996233893659,-1.0,-1.0,0.00029904992192426655,0.001732638127316661
20211122T190804,-66.4594,-72.2116,-72.2096,-66.4578,169.253,168.925,171.638,171.834,0.0,0.0,1.498189133639314,2.244291040619638,-1.0,-1.0,0.0038316055788417385,0.0050997812617281845
20211122T190940,-71.2897,-77.0398,-77.0368,-71.2874,168.99,168.428,171.98,172.325,4.255568793331758,0.0,3.4480490607180956,3.9390168702890835,5.357246314080966e-05,-1.0,0.0014180832031898325,0.0019314135450194192
20211122T191116,-76.1206,-81.8676,-81.8625,-76.1174,168.548,167.349,172.599,173.338,4.655200993390727,0.0,4.655200993390727,0.7318199564980298,0.0037548541397671147,-1.0,0.008769321624735324,0.0013287710308892248
20211122T191252,-80.952,-86.6863,-86.6733,-80.947,167.641,163.147,174.015,176.501,1.310468705287973,0.0,0.5253978257660032,0.46490304774885854,0.0008321320916648182,-1.0,0.0041009503586054,0.004657246994617286
20211122T191428,-85.7785,-89.5871,-89.53,-85.7679,179.801,-74.8082,-173.033,177.092,0.8418058827578275,0.0,0.8418058827578275,0.3401732952968943,0.023599209156215384,-1.0,0.012393014790318084,0.011098617219711282
20211122T191604,-83.5953,-89.1895,-89.2438,-83.6019,-14.2768,-48.0642,-5.211,2.0123,0.0,0.0,0.6036627932843336,0.6266134447010944,-1.0,-1.0,0.0002800472739813998,0.007247453593654054
20211122T191740,-78.763,-84.4979,-84.5052,-78.7666,-12.3556,-15.0094,-7.4572,-6.3655,1.1625813284702682,0.0,0.6211996353454885,0.0,0.001520729409894388,-1.0,0.001518465096735956,-1.0
20211122T191916,-73.9229,-79.6633,-79.6668,-73.9252,-11.6007,-12.5735,-8.2358,-7.8021,3.068602261162969,0.0,3.068602261162969,1.6196544713359582,0.001549289426050448,-1.0,0.006815309247142167,0.008935503393220275
20211122T192052,-69.0781,-74.8189,-74.8209,-69.0796,-11.2036,-11.7017,-8.6339,-8.3997,0.0,0.0,0.5632037614121685,0.29309742432297575,-1.0,-1.0,0.007267835318280736,0.003025314296058191
20211122T192228,-64.2294,-69.9692,-69.9705,-64.2304,-10.9628,-11.2607,-8.8772,-8.7294,2.7093317106447,0.0,1.1915905959640753,1.040704309916343,0.006429955783730904,-1.0,0.0017196589430849786,0.005778520609579702
20211122T192404,-59.3768,-65.1153,-65.116,-59.3774,-10.8042,-10.9986,-9.0421,-8.9396,0.3304656017282598,1.0,1.0,0.1408244045601639,0.002974171486547872,0.00613677179716659,0.011330778461665091,0.000253285378303731
20211122T192540,-54.5206,-60.2573,-60.2576,-54.521,-10.6943,-10.8283,-9.1624,-9.0864,1.4241886245296873,0.0,0.8992655697596973,1.1812274248142378,0.00047102358124181764,-1.0,0.00021999919339431022,0.0007122848674354916
20211122T192716,-49.6604,-55.3955,-55.3955,-49.6606,-10.6154,-10.7113,-9.2539,-9.195,0.0,0.0,1.0714259643686896,1.0166517578451189,-1.0,-1.0,0.00029266342861302785,0.0002380436824605642
20211122T192852,-44.7963,-50.5295,-50.5294,-44.7962,-10.5579,-10.6277,-9.3266,-9.2792,0.0,0.0,0.7625711247834325,2.0080298533163696,-1.0,-1.0,8.295039372385588e-06,0.03551899283624046
20211122T193028,-39.9283,-45.6595,-45.6592,-39.928,-10.5156,-10.5669,-9.3857,-9.3467,3.190546073581094,0.0,0.9728148606934799,0.6820965125793859,0.0010501759573815926,-1.0,0.0005585827278692177,0.0009396158021485519
20211122T193204,-35.0565,-40.7856,-40.7851,-35.0561,-10.4845,-10.5222,-9.4347,-9.402,0.0,0.0,1.435349057662332,0.4915942950037801,-1.0,-1.0,0.001950169282293059,0.004691813219844893
20211122T193340,-30.1808,-35.9079,-35.9073,-30.1804,-10.4622,-10.4894,-9.476,-9.4481,0.0,0.0,0.885750069153343,0.0,-1.0,-1.0,0.0014022841410478006,-1.0
20211122T193516,-25.3012,-31.0264,-31.0258,-25.3007,-10.4467,-10.4658,-9.5112,-9.4871,1.0,1.0,1.0,1.0,0.683261011583063,0.4388766138577059,0.5665482835214015,0.7693466977665374
20211122T193652,-20.4178,-26.1411,-26.1404,-20.4171,-10.4369,-10.4493,-9.5413,-9.5204,2.023681653375605,0.0,1.387065730904431,0.6976526550913286,0.0007156922580049571,-1.0,0.00017605658052020974,0.00030990445370319953
20211122T193828,-15.5305,-21.252,-21.2512,-15.5298,-10.4316,-10.4386,-9.567,-9.549,0.0,0.0,1.2109184300164249,1.1479800440421013,-1.0,-1.0,0.0004455501449919134,0.0005509914698670506
20211122T194004,-10.6399,-16.3593,-16.3585,-10.6391,-10.4304,-10.4326,-9.589,-9.5734,0.0,1.0,0.6806211977563017,0.0,-1.0,0.0065641411727717655,0.0004263164503935356,-1.0
20211122T194140,-5.7454,-11.4634,-11.4627,-5.7447,-10.4306,-10.4326,-9.6075,-9.5942,3.7555801216764864,0.0,2.009260281079712,1.0595206949926372,0.002189320653095458,-1.0,0.0016783126115352768,0.006369277561000045
20211122T194316,-0.8478,-6.5641,-6.5633,-0.847,-10.4334,-10.4375,-9.6226,-9.6116,0.0,0.0,0.7856571834109061,0.0,-1.0,-1.0,0.0003805040546444543,-1.0
20211122T194452,4.0532,-1.6617,-1.661,4.054,-10.4395,-10.4458,-9.6348,-9.6258,0.0,0.0,1.8941686680202579,0.0,-1.0,-1.0,0.0014160932958923555,-1.0
20211122T194628,8.9571,3.2435,3.2443,8.9579,-10.4487,-10.457,-9.6436,-9.6368,0.0,0.0,2.3064909043048702,0.6857332274446817,-1.0,-1.0,0.0023632367646547123,0.0007676932394392959
20211122T194804,13.8635,8.1514,8.1522,13.8642,-10.4609,-10.4714,-9.6492,-9.6446,3.4456534693319365,3.4456534693319365,3.4456534693319365,0.0,9.014883877327343e-05,0.0017648744191056584,0.0007957703404379648,-1.0
20211122T194940,18.7724,13.0615,13.0622,18.7731,-10.4763,-10.4891,-9.651,-9.649,0.0,0.0,1.5495460438245263,0.0,-1.0,-1.0,0.0007789692767275156,-1.0
20211122T195116,23.6835,17.9737,17.9743,23.6842,-10.4951,-10.5104,-9.6511,-9.6465,0.0,0.0,1.4512887124821987,0.0,-1.0,-1.0,0.0009853966154636986,-1.0
20211122T195252,28.5964,22.8877,22.8882,28.597,-10.5177,-10.5359,-9.6485,-9.6384,0.0,0.0,1.5774913838307358,0.8013944790519278,-1.0,-1.0,0.0005652371169979946,0.00385295159608856
20211122T195428,33.5111,27.803,27.8034,33.5116,-10.5446,-10.5663,-9.6412,-9.6244,2.691528574928472,0.0,2.691528574928472,0.0,0.002892214834316206,-1.0,0.0019497075494851978,-1.0
20211122T195604,38.427,32.7196,32.7199,38.4274,-10.5768,-10.6028,-9.6282,-9.6033,1.0,1.0,1.0,0.0,0.008298719730339648,0.003090688573250936,0.005811476150833157,-1.0
20211122T195740,43.344,37.637,37.6372,43.3443,-10.6154,-10.6468,-9.6084,-9.573,0.8824409654770765,0.0,0.7106687795692134,0.7177504014683929,0.0011357479264503562,-1.0,0.0013506007038913256,0.003048383225075375
20211122T195916,48.2611,42.5551,42.5552,48.2612,-10.6623,-10.7008,-9.5797,-9.5304,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211122T200052,53.1785,47.4729,47.4727,53.1785,-10.72,-10.7679,-9.5394,-9.4704,1.523253801984431,0.0,1.523253801984431,0.7314068738209955,0.024820624785917678,-1.0,0.010449784906546586,0.01959366582484945
20211122T200228,58.0957,52.3904,52.39,58.0955,-10.7925,-10.8539,-9.4826,-9.385,1.659991289774567,1.659991289774567,1.659991289774567,1.8939207840488381,0.03038369611862075,0.03312616177542392,5.275501675638371e-05,0.008083836293875175
20211122T200404,63.0127,57.3072,57.3066,63.0122,-10.8865,-10.9682,-9.402,-9.2606,4.837946945418949,4.837946945418949,0.9900959260423663,0.4357139870521035,0.0007539050319371099,0.026160045563634066,0.0034463794246720855,0.0008374823914192437
20211122T200540,67.9289,62.2232,62.2223,67.9281,-11.0133,-11.1288,-9.285,-9.0711,0.34242416054066993,1.0,0.34242416054066993,0.11831258001085788,0.06111534304235225,0.20289070212617372,0.01159433070372004,0.02015131095407186
20211122T200716,72.8437,67.138,67.1368,72.8422,-11.1953,-11.372,-9.1085,-8.7613,1.1067477121836606,0.0,1.1067477121836606,0.4906740496007544,0.020401673219449856,-1.0,0.0323861421012963,0.00717356420503993
20211122T200852,77.7568,72.0508,72.0491,77.7545,-11.4805,-11.7888,-8.8244,-8.1863,1.7708998635075708,0.0,0.46422273629094424,0.754582863688457,0.017990885051639986,-1.0,0.0015611168020313044,0.01565707555726028
20211122T201028,82.6662,76.9617,76.9591,82.6618,-11.9978,-12.6763,-8.3104,-6.8153,1.0,1.0,1.0,0.10584201293224375,0.11727495668543082,0.06974323540737204,0.02795909364559453,0.005619985348786079
20211122T201204,87.5595,81.8687,81.8644,87.5457,-13.2383,-15.9374,-7.1526,0.1224,2.3957015430549364,0.0,0.0,1.784469159344344,0.0027946138687565754,-1.0,-1.0,0.0032075468492817677
20211122T201340,89.6383,86.7644,86.7537,89.6361,142.665,-27.344,-178.181,179.5,0.0,0.0,0.0,0.26390069974105407,-1.0,-1.0,-1.0,0.04916903576009157
20211122T201516,88.2727,82.5856,82.5902,87.8713,165.551,160.972,172.501,179.452,2.128434711830069,0.0,0.7894703343943128,0.7234004613522204,0.006798886666827826,-1.0,0.0007157745712132523,0.0026054516604812326
20211122T201652,83.3938,77.6871,77.6897,83.3986,167.338,166.398,171.382,172.846,0.6309878818023377,0.0,0.6309878818023377,2.213850262757049,0.004609473187458896,-1.0,0.00468373176462588,0.008357699185417738
20211122T201828,78.5009,72.7886,72.7904,78.5034,168.02,167.628,170.899,171.503,1.6599723207523116,0.0,0.0,0.7567630997303818,0.0013459491973769214,-1.0,-1.0,0.006955330985742387
20211122T202004,73.6076,67.8922,67.8933,73.609,168.373,168.163,170.628,170.961,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211122T202140,68.7164,62.9985,62.9992,68.7173,168.584,168.457,170.453,170.665,0.524462894381975,0.0,0.0,0.36479235386014713,0.0024784291661778717,-1.0,-1.0,0.008418312541254256
20211122T202316,63.8282,61.499,61.4996,63.8286,168.636,168.638,170.411,170.479,1.905358914085098,0.0,0.738193670512522,1.1840926485295151,0.0025684042262120884,-1.0,0.0009321742493834473,0.0001670026990582638
20211122T210442,-61.6728,-67.427,-67.426,-61.6719,168.352,168.129,170.356,170.478,1.0,1.0,1.0,0.0,0.39658891360681536,0.8736909429367437,0.6244425733540679,-1.0
20211122T210618,-66.5,-72.2531,-72.2515,-66.4987,168.171,167.834,170.567,170.761,1.6399159836476336,0.8366093374962638,1.6399159836476336,0.38956952935627426,0.0029562089453834843,0.0014528976069896854,0.010382319441817889,0.0030389242923022585
20211122T210754,-71.3281,-77.0794,-77.0769,-71.3262,167.901,167.323,170.906,171.248,1.4696358888336385,0.9527077170466317,1.4696358888336385,0.8473762260981144,0.01641848608105577,0.008984113970015719,0.017420525357063045,0.027674813984233944
20211122T210930,-76.1571,-81.9049,-81.9007,-76.1543,167.447,166.211,171.52,172.254,0.17771330907138239,1.0,0.17771330907138239,0.0,0.0015973283682417104,0.013720261011804926,0.008179835565934488,-1.0
20211122T211106,-80.9861,-86.7205,-86.7095,-80.9819,166.513,161.848,172.929,175.411,0.0,0.0,0.25851593652307225,0.11894713317167893,-1.0,-1.0,0.023217529872353156,0.019627219952743784
20211122T211242,-85.8098,-89.5818,-89.5062,-85.8007,178.73,-72.7959,-173.946,176.721,7.047980620219311,0.0,1.9419466729428823,3.2253299407846097,0.014907639397362463,-1.0,0.0001072115832133814,0.012187168597440583
20211122T211418,-83.5642,-89.1682,-89.2129,-83.5697,-15.2599,-47.4797,-6.1891,1.0223,1.7917590897608069,0.0,0.9637957490613902,0.0,0.0015696151982699405,-1.0,0.00020681475938233386,-1.0
20211122T211554,-78.7339,-84.4703,-84.4763,-78.7369,-13.3775,-15.9788,-8.4679,-7.3606,0.878831033916423,0.0,0.878831033916423,1.1154966696642403,0.01627129224933073,-1.0,0.028342302377615095,0.007119168568573902
